1162.88,0
1193.18,0
1232.32,0
1267.68,0
1301.77,0.00253378
1345.96,0.00506757
1388.89,0.0126689
1420.45,0.0152027
1457.07,0.0126689
1501.26,0.0202703
1537.88,0.0152027
1578.28,0.0253378
1617.42,0.0380068
1657.83,0.0405405
1696.97,0.0481419
1739.90,0.0608108
1779.04,0.0658784
1827.02,0.0836149
1869.95,0.0962838
1915.40,0.111486
1950.76,0.126689
1984.85,0.141892
