998.737,0.129223
1031.57,0.154561
1055.56,0.182432
1082.07,0.215372
1108.59,0.238176
1133.84,0.276182
1157.83,0.319257
1185.61,0.354730
1209.60,0.395270
1233.59,0.440878
1257.58,0.491554
1285.35,0.547297
1310.61,0.597973
1333.33,0.658784
1353.54,0.709459
1380.05,0.775338
1409.09,0.843750
1433.08,0.909628
1455.81,0.988176
1474.75,1.04139
1498.74,1.11233
1529.04,1.19595
1550.51,1.26689
1571.97,1.34544
1597.22,1.42652
1614.90,1.49747
